id,project_id,statusid,fetchtime,creationtime,timezone,userscreenname,userid,username,userlocation,userlang,text,lang,retweet,inreplytostatusid,inreplytouserid,inreplytoscreenname,placeid,placename,placefullname,placetype,placeuri,placecountry,placecountrycode,placestreetaddress,placeboundingbox,placeboundingboxswlat,placeboundingboxswlon,placeboundingboxnelat,placeboundingboxnelon,placeboundingboxtype,point,lat,lon,mediaid,mediatext,mediaurihttp,mediaurihttps,mediatype,medianormaluri,mediadisplayuri,mediaexpandeduri,mediasizes,mediacontenttype,mediacontentlength,mediaextension,mediawidth,mediaheight
144259,helpdesk_dkijakarta,757037628856291329,2016-07-23 22:20:31.154-04,2016-07-23 22:20:10-04,+09:00,SydSalesman,129364027,Robert Sutardi Jr.,Mlati Glondong - Sleman,en,"RT @wilsonsun: CFD pagi ini , kampanye boy sadikin.. bebal melanggar aturan CFD👍 @hariadhi @PartaiSocmed  @DKIJakarta @infoDISHUB https://t…",id,t,,,,,,,,,,,,,,,,,,,,,757033108608724992,https://t.co/LKCfE357oY,http://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,https://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,photo,https://t.co/LKCfE357oY,pic.twitter.com/LKCfE357oY,http://twitter.com/wilsonsun/status/757033282332536833/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1200,""height"":900,""resize"":100},""3"":{""width"":2048,""height"":1536,""resize"":100}}",image/jpeg,233176,jpg,2048,1536
144260,helpdesk_dkijakarta,757037730220036096,2016-07-23 22:21:11.943-04,2016-07-23 22:20:34-04,+07:00,KebersihanDKI,2789007025,Dinas Kebersihan DKI,~Seksi Humas Kebersihan~,id,Kadis @IsnawaAdji & Wakadis @bangAli_MH Apel pagi bersih - bersih TPST Bantar Gebang @DKIJakarta @basuki_btp https://t.co/5agJSE921Z,id,f,,,,,,,,,,,,,,,,,,,,,757037660451987456,https://t.co/5agJSE921Z,http://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,https://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,photo,https://t.co/5agJSE921Z,pic.twitter.com/5agJSE921Z,http://twitter.com/KebersihanDKI/status/757037730220036096/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":720,""height"":540,""resize"":100},""3"":{""width"":720,""height"":540,""resize"":100}}",image/jpeg,50105,jpg,720,540
144262,helpdesk_dkijakarta,757038507558711296,2016-07-23 22:24:13.932-04,2016-07-23 22:23:39-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,"Djarot: warga Jakarta harus berolahraga, dan olahraga yang paling murah adalah lari #MILOJI10K https://t.co/DLonSLv6Q6",id,f,,,,,,,,,,,,,,,,,,,,,757038486918574080,https://t.co/DLonSLv6Q6,http://pbs.twimg.com/media/CoGKfi4UsAAOZP5.jpg,https://pbs.twimg.com/media/CoGKfi4UsAAOZP5.jpg,photo,https://t.co/DLonSLv6Q6,pic.twitter.com/DLonSLv6Q6,http://twitter.com/DKIJakarta/status/757038507558711296/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":675,""height"":390,""resize"":100},""2"":{""width"":675,""height"":390,""resize"":100},""3"":{""width"":675,""height"":390,""resize"":100}}",image/jpeg,52537,jpg,675,390
144261,helpdesk_dkijakarta,757038518979833858,2016-07-23 22:24:13.932-04,2016-07-23 22:23:42-04,,samsulwidodo102,2828918874,Samsul Widodo,"",en,RT @KebersihanDKI: Kadis @IsnawaAdji & Wakadis @bangAli_MH Apel pagi bersih - bersih TPST Bantar Gebang @DKIJakarta @basuki_btp https://t.c…,id,t,,,,,,,,,,,,,,,,,,,,,757037660451987456,https://t.co/5agJSE921Z,http://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,https://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,photo,https://t.co/5agJSE921Z,pic.twitter.com/5agJSE921Z,http://twitter.com/KebersihanDKI/status/757037730220036096/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":720,""height"":540,""resize"":100},""3"":{""width"":720,""height"":540,""resize"":100}}",image/jpeg,50105,jpg,720,540
144264,helpdesk_dkijakarta,757038616921059328,2016-07-23 22:24:34.423-04,2016-07-23 22:24:06-04,+07:00,Hendartr,51503199,Hendar Toha Rumapea,Indonesia.,en,RT @KebersihanDKI: Kadis @IsnawaAdji & Wakadis @bangAli_MH Apel pagi bersih - bersih TPST Bantar Gebang @DKIJakarta @basuki_btp https://t.c…,id,t,,,,,,,,,,,,,,,,,,,,,757037660451987456,https://t.co/5agJSE921Z,http://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,https://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,photo,https://t.co/5agJSE921Z,pic.twitter.com/5agJSE921Z,http://twitter.com/KebersihanDKI/status/757037730220036096/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":720,""height"":540,""resize"":100},""3"":{""width"":720,""height"":540,""resize"":100}}",image/jpeg,50105,jpg,720,540
144263,helpdesk_dkijakarta,757038634813919233,2016-07-23 22:24:34.423-04,2016-07-23 22:24:10-04,+07:00,KebersihanDKI,2789007025,Dinas Kebersihan DKI,~Seksi Humas Kebersihan~,id,Giat bersih2 TPST Bantar Gebang #PasukanOrangeDinsih @IsnawaAdji @bangAli_MH @DKIJakarta @basuki_btp https://t.co/a5BP1kTc3n,id,f,,,,,,,,,,,,,,,,,,,,,757038603159556096,https://t.co/a5BP1kTc3n,http://pbs.twimg.com/media/CoGKmT6VUAA2CCc.jpg,https://pbs.twimg.com/media/CoGKmT6VUAA2CCc.jpg,photo,https://t.co/a5BP1kTc3n,pic.twitter.com/a5BP1kTc3n,http://twitter.com/KebersihanDKI/status/757038634813919233/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":720,""height"":405,""resize"":100},""3"":{""width"":720,""height"":405,""resize"":100}}",image/jpeg,43726,jpg,720,405
144265,helpdesk_dkijakarta,757038820957184000,2016-07-23 22:25:15.095-04,2016-07-23 22:24:54-04,+07:00,Hendartr,51503199,Hendar Toha Rumapea,Indonesia.,en,RT @KebersihanDKI: Giat bersih2 TPST Bantar Gebang #PasukanOrangeDinsih @IsnawaAdji @bangAli_MH @DKIJakarta @basuki_btp https://t.co/a5BP1k…,id,t,,,,,,,,,,,,,,,,,,,,,757038603159556096,https://t.co/a5BP1kTc3n,http://pbs.twimg.com/media/CoGKmT6VUAA2CCc.jpg,https://pbs.twimg.com/media/CoGKmT6VUAA2CCc.jpg,photo,https://t.co/a5BP1kTc3n,pic.twitter.com/a5BP1kTc3n,http://twitter.com/KebersihanDKI/status/757038634813919233/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":720,""height"":405,""resize"":100},""3"":{""width"":720,""height"":405,""resize"":100}}",image/jpeg,43726,jpg,720,405
144266,helpdesk_dkijakarta,757038937260957696,2016-07-23 22:25:56.062-04,2016-07-23 22:25:22-04,,Aguskur02574337,749797292945780737,Aguskurniawan,"Grogol Petamburan, Indonesia",id,@DKIJakarta lari pagi bikin pada sehat lari pagi Salam ojek online Grab bike tdu & Grab Food tdu,id,f,,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144267,helpdesk_dkijakarta,757039355412123648,2016-07-23 22:27:37.227-04,2016-07-23 22:27:02-04,,lukimukti,2424842569,LUKI MUKTI,"",en,"""@DKIJakarta: Djarot: warga  harus berolahraga, dan olahraga yang paling murah lari #MILOJI10K https://t.co/ACI7WWTUYi"" waduw Koyo maling😁",id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144268,helpdesk_dkijakarta,757039899409207297,2016-07-23 22:29:38.593-04,2016-07-23 22:29:11-04,+07:00,dagadgetboi,1251644070,Mz Boi Aditya,IDN,en,"RT @wilsonsun: CFD pagi ini , kampanye boy sadikin.. bebal melanggar aturan CFD👍 @hariadhi @PartaiSocmed  @DKIJakarta @infoDISHUB https://t…",id,t,,,,,,,,,,,,,,,,,,,,,757033108608724992,https://t.co/LKCfE357oY,http://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,https://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,photo,https://t.co/LKCfE357oY,pic.twitter.com/LKCfE357oY,http://twitter.com/wilsonsun/status/757033282332536833/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1200,""height"":900,""resize"":100},""3"":{""width"":2048,""height"":1536,""resize"":100}}",image/jpeg,233176,jpg,2048,1536
144269,helpdesk_dkijakarta,757040063708409856,2016-07-23 22:30:19.391-04,2016-07-23 22:29:50-04,-07:00,JBautofashion,81017150,JBautofashion,"Kemayoran, Jakarta",en,RT @DKIJakarta: Warga Jakarta kini dapat mengetahui harga-harga sembako yang ada di pasar melalui aplikasi Info Pangan Jakarta https://t.co…,id,t,,,,,,,,,,,,,,,,,,,,,756389718913187840,https://t.co/mGp6ULmAia,http://pbs.twimg.com/media/Cn88cRuUAAAf8G7.png,https://pbs.twimg.com/media/Cn88cRuUAAAf8G7.png,photo,https://t.co/mGp6ULmAia,pic.twitter.com/mGp6ULmAia,http://twitter.com/DKIJakarta/status/756685303599947776/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":340,""resize"":100},""2"":{""width"":1200,""height"":600,""resize"":100},""3"":{""width"":2048,""height"":1024,""resize"":100}}",image/png,419001,png,2048,1024
144270,helpdesk_dkijakarta,757040122806231040,2016-07-23 22:30:39.964-04,2016-07-23 22:30:05-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,"Djarot: warga Jakarta harus berlari, supaya sehat. Sehat dengan bergerak #MILOJI10K (via @kompascom) https://t.co/BkBgJ4vqla",id,f,,,,,,,,,,,,,,,,,,,,,757040108084142080,https://t.co/BkBgJ4vqla,http://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,https://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,photo,https://t.co/BkBgJ4vqla,pic.twitter.com/BkBgJ4vqla,http://twitter.com/DKIJakarta/status/757040122806231040/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":371,""resize"":100},""2"":{""width"":715,""height"":390,""resize"":100},""3"":{""width"":715,""height"":390,""resize"":100}}",image/jpeg,67141,jpg,715,390
144271,helpdesk_dkijakarta,757040512675176448,2016-07-23 22:32:01.023-04,2016-07-23 22:31:38-04,,chr1stm1,158414962,christian,"",en,"RT @DKIJakarta: Yuk, aktif laporkan genangan dan banjir di twitter @petajkt yg nantinya akan dianalisa oleh @BPBDJakarta untuk dilakukan pe…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144272,helpdesk_dkijakarta,757040635429826560,2016-07-23 22:32:41.555-04,2016-07-23 22:32:07-04,-07:00,mikesitorus,77496232,Mike Sitorus,"Jakarta, Indonesia ",en,SE1479 taxi lo neh @Bluebirdgroup tolong dididik sopirnya @DKIJakarta @basuki_btp @JSCLounge,id,f,,,,019ffe0a3471b036,Tanah Abang,"Tanah Abang, Indonesia",city,https://api.twitter.com/1.1/geo/id/019ffe0a3471b036.json,Indonesia,ID,,0103000020E610000001000000050000004CE3175E49B35A405891D10149E818C09C8713984EB55A405891D10149E818C09C8713984EB55A4086AC6EF59CB418C04CE3175E49B35A4086AC6EF59CB418C04CE3175E49B35A405891D10149E818C0,-6.226841,106.832922,-6.17638,106.801353,Polygon,,,,,,,,,,,,,,,,,
144273,helpdesk_dkijakarta,757042594341801985,2016-07-23 22:40:26.311-04,2016-07-23 22:39:54-04,+07:00,TIOCIOfficial,3267664772,TIOCI Official,Jakarta Capital Region,en,"RT @DKIJakarta: Djarot: warga Jakarta harus berlari, supaya sehat. Sehat dengan bergerak #MILOJI10K (via @kompascom) https://t.co/BkBgJ4vqla",id,t,,,,,,,,,,,,,,,,,,,,,757040108084142080,https://t.co/BkBgJ4vqla,http://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,https://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,photo,https://t.co/BkBgJ4vqla,pic.twitter.com/BkBgJ4vqla,http://twitter.com/DKIJakarta/status/757040122806231040/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":371,""resize"":100},""2"":{""width"":715,""height"":390,""resize"":100},""3"":{""width"":715,""height"":390,""resize"":100}}",image/jpeg,67141,jpg,715,390
144274,helpdesk_dkijakarta,757043379179958272,2016-07-23 22:43:28.553-04,2016-07-23 22:43:01-04,+07:00,tyoprama,516764156,Cantya Prama |Tyoo|,♥Aloha,en,"RT @DKIJakarta: Djarot: warga Jakarta harus berlari, supaya sehat. Sehat dengan bergerak #MILOJI10K (via @kompascom) https://t.co/BkBgJ4vqla",id,t,,,,,,,,,,,,,,,,,,,,,757040108084142080,https://t.co/BkBgJ4vqla,http://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,https://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,photo,https://t.co/BkBgJ4vqla,pic.twitter.com/BkBgJ4vqla,http://twitter.com/DKIJakarta/status/757040122806231040/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":371,""resize"":100},""2"":{""width"":715,""height"":390,""resize"":100},""3"":{""width"":715,""height"":390,""resize"":100}}",image/jpeg,67141,jpg,715,390
144275,helpdesk_dkijakarta,757044559268360192,2016-07-23 22:48:11.632-04,2016-07-23 22:47:42-04,,seksikebonjrk,3305856452,Kebersihankebonjeruk,Jl.H.Tohir No.28 Kebon Jeruk ,id,RT @KebersihanDKI: Giat bersih2 TPST Bantar Gebang #PasukanOrangeDinsih @IsnawaAdji @bangAli_MH @DKIJakarta @basuki_btp https://t.co/a5BP1k…,id,t,,,,,,,,,,,,,,,,,,,,,757038603159556096,https://t.co/a5BP1kTc3n,http://pbs.twimg.com/media/CoGKmT6VUAA2CCc.jpg,https://pbs.twimg.com/media/CoGKmT6VUAA2CCc.jpg,photo,https://t.co/a5BP1kTc3n,pic.twitter.com/a5BP1kTc3n,http://twitter.com/KebersihanDKI/status/757038634813919233/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":720,""height"":405,""resize"":100},""3"":{""width"":720,""height"":405,""resize"":100}}",image/jpeg,43726,jpg,720,405
144277,helpdesk_dkijakarta,757044601995665410,2016-07-23 22:48:32.056-04,2016-07-23 22:47:52-04,,seksikebonjrk,3305856452,Kebersihankebonjeruk,Jl.H.Tohir No.28 Kebon Jeruk ,id,RT @KebersihanDKI: Kadis @IsnawaAdji & Wakadis @bangAli_MH Apel pagi bersih - bersih TPST Bantar Gebang @DKIJakarta @basuki_btp https://t.c…,id,t,,,,,,,,,,,,,,,,,,,,,757037660451987456,https://t.co/5agJSE921Z,http://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,https://pbs.twimg.com/media/CoGJvcDVYAAoeOD.jpg,photo,https://t.co/5agJSE921Z,pic.twitter.com/5agJSE921Z,http://twitter.com/KebersihanDKI/status/757037730220036096/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":720,""height"":540,""resize"":100},""3"":{""width"":720,""height"":540,""resize"":100}}",image/jpeg,50105,jpg,720,540
144276,helpdesk_dkijakarta,757044683004444672,2016-07-23 22:48:32.056-04,2016-07-23 22:48:12-04,,seksikebonjrk,3305856452,Kebersihankebonjeruk,Jl.H.Tohir No.28 Kebon Jeruk ,id,RT @KebersihanDKI: Kadis @IsnawaAdji live Apa Kabar Indonesia Pagi @tvOneNews cc @DKIJakarta @basuki_btp https://t.co/kE72lHCDXM,id,t,,,,,,,,,,,,,,,,,,,,,757006822909718528,https://t.co/kE72lHCDXM,http://pbs.twimg.com/media/CoFtsdQUsAArkyA.jpg,https://pbs.twimg.com/media/CoFtsdQUsAArkyA.jpg,photo,https://t.co/kE72lHCDXM,pic.twitter.com/kE72lHCDXM,http://twitter.com/KebersihanDKI/status/757006980372320256/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1024,""height"":576,""resize"":100},""3"":{""width"":1024,""height"":576,""resize"":100}}",image/jpeg,149183,jpg,1024,576
144278,helpdesk_dkijakarta,757045672927383552,2016-07-23 22:52:34.979-04,2016-07-23 22:52:08-04,+07:00,budhikusuma,128877127,Nawa BK  #BEJO #HOKI,Indonesia Raya,id,"RT @wilsonsun: CFD pagi ini , kampanye boy sadikin.. bebal melanggar aturan CFD👍 @hariadhi @PartaiSocmed  @DKIJakarta @infoDISHUB https://t…",id,t,,,,,,,,,,,,,,,,,,,,,757033108608724992,https://t.co/LKCfE357oY,http://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,https://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,photo,https://t.co/LKCfE357oY,pic.twitter.com/LKCfE357oY,http://twitter.com/wilsonsun/status/757033282332536833/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1200,""height"":900,""resize"":100},""3"":{""width"":2048,""height"":1536,""resize"":100}}",image/jpeg,233176,jpg,2048,1536
144280,helpdesk_dkijakarta,757047692354650112,2016-07-23 23:00:39.987-04,2016-07-23 23:00:09-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,Akhir pekan cobalah sesuatu yang baru dengan berkunjung ke museum dan telusuri #SejarahJakarta https://t.co/8bWHWFcjnR,id,f,,,,,,,,,,,,,,,,,,,,,756408631923322880,https://t.co/8bWHWFcjnR,http://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,https://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,photo,https://t.co/8bWHWFcjnR,pic.twitter.com/8bWHWFcjnR,http://twitter.com/DKIJakarta/status/757047692354650112/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":598,""height"":288,""resize"":100},""2"":{""width"":598,""height"":288,""resize"":100},""3"":{""width"":598,""height"":288,""resize"":100}}",image/jpeg,35396,jpg,598,288
144279,helpdesk_dkijakarta,757047717243658241,2016-07-23 23:00:39.987-04,2016-07-23 23:00:15-04,,nuha_lin,270711910,mohammad ulinnuha,jakarta,en,@wilsonsun @hariadhi @PartaiSocmed @DKIJakarta @infoDISHUB spg bayaran :),id,f,757033282332536833,81886352,wilsonsun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144281,helpdesk_dkijakarta,757048116390395904,2016-07-23 23:02:21.526-04,2016-07-23 23:01:50-04,,RomaNesia,1121684966,RomaNesia,Jakarta-Bekasi,en,"RT @DKIJakarta: Djarot: warga Jakarta harus berlari, supaya sehat. Sehat dengan bergerak #MILOJI10K (via @kompascom) https://t.co/BkBgJ4vqla",id,t,,,,,,,,,,,,,,,,,,,,,757040108084142080,https://t.co/BkBgJ4vqla,http://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,https://pbs.twimg.com/media/CoGL96MUIAAP2uY.jpg,photo,https://t.co/BkBgJ4vqla,pic.twitter.com/BkBgJ4vqla,http://twitter.com/DKIJakarta/status/757040122806231040/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":371,""resize"":100},""2"":{""width"":715,""height"":390,""resize"":100},""3"":{""width"":715,""height"":390,""resize"":100}}",image/jpeg,67141,jpg,715,390
144282,helpdesk_dkijakarta,757048378438000640,2016-07-23 23:03:22.494-04,2016-07-23 23:02:53-04,,rudijanto7067,2276165486,rudijanto,Negara Tangerang di Indonesia,id,RT @DKIJakarta: Akhir pekan cobalah sesuatu yang baru dengan berkunjung ke museum dan telusuri #SejarahJakarta https://t.co/8bWHWFcjnR,id,t,,,,,,,,,,,,,,,,,,,,,756408631923322880,https://t.co/8bWHWFcjnR,http://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,https://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,photo,https://t.co/8bWHWFcjnR,pic.twitter.com/8bWHWFcjnR,http://twitter.com/DKIJakarta/status/757047692354650112/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":598,""height"":288,""resize"":100},""2"":{""width"":598,""height"":288,""resize"":100},""3"":{""width"":598,""height"":288,""resize"":100}}",image/jpeg,35396,jpg,598,288
144283,helpdesk_dkijakarta,757048710622609408,2016-07-23 23:04:43.67-04,2016-07-23 23:04:12-04,,RomaNesia,1121684966,RomaNesia,Jakarta-Bekasi,en,RT @DKIJakarta: Akhir pekan cobalah sesuatu yang baru dengan berkunjung ke museum dan telusuri #SejarahJakarta https://t.co/8bWHWFcjnR,id,t,,,,,,,,,,,,,,,,,,,,,756408631923322880,https://t.co/8bWHWFcjnR,http://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,https://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,photo,https://t.co/8bWHWFcjnR,pic.twitter.com/8bWHWFcjnR,http://twitter.com/DKIJakarta/status/757047692354650112/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":598,""height"":288,""resize"":100},""2"":{""width"":598,""height"":288,""resize"":100},""3"":{""width"":598,""height"":288,""resize"":100}}",image/jpeg,35396,jpg,598,288
144284,helpdesk_dkijakarta,757049267777212416,2016-07-23 23:06:45.066-04,2016-07-23 23:06:25-04,+07:00,wilsonsun,81886352,#KOMPAK #AhokHeru,"",en,@nuha_lin mnrt saya sih gt yak.. kasian jg spg ny kl bnr gt. tp mgkn sy salah 😁 @hariadhi @PartaiSocmed @DKIJakarta @infoDISHUB,id,f,757047717243658241,270711910,nuha_lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144285,helpdesk_dkijakarta,757050510390140928,2016-07-23 23:11:47.994-04,2016-07-23 23:11:21-04,+07:00,willoveham,61997548,wayli,"ÜT: -6.1884602,106.8363256",en,"RT @wilsonsun: CFD pagi ini , kampanye boy sadikin.. bebal melanggar aturan CFD👍 @hariadhi @PartaiSocmed  @DKIJakarta @infoDISHUB https://t…",id,t,,,,,,,,,,,,,,,,,,,,,757033108608724992,https://t.co/LKCfE357oY,http://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,https://pbs.twimg.com/media/CoGFmfHVMAAXDlF.jpg,photo,https://t.co/LKCfE357oY,pic.twitter.com/LKCfE357oY,http://twitter.com/wilsonsun/status/757033282332536833/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1200,""height"":900,""resize"":100},""3"":{""width"":2048,""height"":1536,""resize"":100}}",image/jpeg,233176,jpg,2048,1536
144286,helpdesk_dkijakarta,757052087616147456,2016-07-23 23:18:12.3-04,2016-07-23 23:17:37-04,+07:00,KebersihanDKI,2789007025,Dinas Kebersihan DKI,~Seksi Humas Kebersihan~,id,Kadis @IsnawaAdji & Wakadis @bangAli_MH pertemuan dg tokoh masy sekitar TPST Bantar Gebang @DKIJakarta @basuki_btp https://t.co/xvyeOHSuQK,id,f,,,,,,,,,,,,,,,,,,,,,757051925711892480,https://t.co/xvyeOHSuQK,http://pbs.twimg.com/media/CoGWtySVMAADqBt.jpg,https://pbs.twimg.com/media/CoGWtySVMAADqBt.jpg,photo,https://t.co/xvyeOHSuQK,pic.twitter.com/xvyeOHSuQK,http://twitter.com/KebersihanDKI/status/757052087616147456/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":2048,""height"":1152,""resize"":100}}",image/jpeg,158996,jpg,2048,1152
144287,helpdesk_dkijakarta,757052171670073344,2016-07-23 23:18:33.168-04,2016-07-23 23:17:57-04,+07:00,Hendartr,51503199,Hendar Toha Rumapea,Indonesia.,en,RT @KebersihanDKI: Kadis @IsnawaAdji & Wakadis @bangAli_MH pertemuan dg tokoh masy sekitar TPST Bantar Gebang @DKIJakarta @basuki_btp https…,id,t,,,,,,,,,,,,,,,,,,,,,757051925711892480,https://t.co/xvyeOHSuQK,http://pbs.twimg.com/media/CoGWtySVMAADqBt.jpg,https://pbs.twimg.com/media/CoGWtySVMAADqBt.jpg,photo,https://t.co/xvyeOHSuQK,pic.twitter.com/xvyeOHSuQK,http://twitter.com/KebersihanDKI/status/757052087616147456/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":383,""resize"":100},""2"":{""width"":1200,""height"":675,""resize"":100},""3"":{""width"":2048,""height"":1152,""resize"":100}}",image/jpeg,158996,jpg,2048,1152
144288,helpdesk_dkijakarta,757052303257894913,2016-07-23 23:18:53.586-04,2016-07-23 23:18:29-04,+07:00,wilsonsun,81886352,#KOMPAK #AhokHeru,"",en,RT @DKIJakarta: Akhir pekan cobalah sesuatu yang baru dengan berkunjung ke museum dan telusuri #SejarahJakarta https://t.co/8bWHWFcjnR,id,t,,,,,,,,,,,,,,,,,,,,,756408631923322880,https://t.co/8bWHWFcjnR,http://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,https://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,photo,https://t.co/8bWHWFcjnR,pic.twitter.com/8bWHWFcjnR,http://twitter.com/DKIJakarta/status/757047692354650112/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":598,""height"":288,""resize"":100},""2"":{""width"":598,""height"":288,""resize"":100},""3"":{""width"":598,""height"":288,""resize"":100}}",image/jpeg,35396,jpg,598,288
144289,helpdesk_dkijakarta,757052717437034496,2016-07-23 23:20:34.747-04,2016-07-23 23:20:07-04,+07:00,redspiggy,49269879,Yuliana Ayu P.,ID | +6221,en,RT @DKIJakarta: Akhir pekan cobalah sesuatu yang baru dengan berkunjung ke museum dan telusuri #SejarahJakarta https://t.co/8bWHWFcjnR,id,t,,,,,,,,,,,,,,,,,,,,,756408631923322880,https://t.co/8bWHWFcjnR,http://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,https://pbs.twimg.com/media/Cn9NpKLUMAALAW0.jpg,photo,https://t.co/8bWHWFcjnR,pic.twitter.com/8bWHWFcjnR,http://twitter.com/DKIJakarta/status/757047692354650112/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":598,""height"":288,""resize"":100},""2"":{""width"":598,""height"":288,""resize"":100},""3"":{""width"":598,""height"":288,""resize"":100}}",image/jpeg,35396,jpg,598,288
